Datum;Zeit;Time;Lu_Gecko - microwave(02Alex) Wirkenergie(kWh)
12.03.2024;21:34:23;2024-03-12T21:34:23+01:00;5.301
12.03.2024;21:29:23;2024-03-12T21:29:23+01:00;5.301
12.03.2024;21:24:23;2024-03-12T21:24:23+01:00;5.301
12.03.2024;21:19:23;2024-03-12T21:19:23+01:00;5.301
12.03.2024;21:14:23;2024-03-12T21:14:23+01:00;5.301
12.03.2024;21:09:23;2024-03-12T21:09:23+01:00;5.301
12.03.2024;21:04:23;2024-03-12T21:04:23+01:00;5.301
12.03.2024;20:59:23;2024-03-12T20:59:23+01:00;5.301
12.03.2024;20:54:23;2024-03-12T20:54:23+01:00;5.301
12.03.2024;20:49:23;2024-03-12T20:49:23+01:00;5.301
12.03.2024;20:44:23;2024-03-12T20:44:23+01:00;5.301
12.03.2024;20:39:23;2024-03-12T20:39:23+01:00;5.301
12.03.2024;20:34:23;2024-03-12T20:34:23+01:00;5.301
12.03.2024;20:29:23;2024-03-12T20:29:23+01:00;5.301
12.03.2024;20:24:23;2024-03-12T20:24:23+01:00;5.301
12.03.2024;20:19:23;2024-03-12T20:19:23+01:00;5.301
12.03.2024;20:14:23;2024-03-12T20:14:23+01:00;5.301
12.03.2024;20:09:23;2024-03-12T20:09:23+01:00;5.301
12.03.2024;20:04:23;2024-03-12T20:04:23+01:00;5.301
12.03.2024;19:59:23;2024-03-12T19:59:23+01:00;5.301
12.03.2024;19:54:23;2024-03-12T19:54:23+01:00;5.301
12.03.2024;19:49:23;2024-03-12T19:49:23+01:00;5.301
12.03.2024;19:44:23;2024-03-12T19:44:23+01:00;5.301
12.03.2024;19:39:23;2024-03-12T19:39:23+01:00;5.301
12.03.2024;19:34:23;2024-03-12T19:34:23+01:00;5.301
12.03.2024;19:29:23;2024-03-12T19:29:23+01:00;5.301
12.03.2024;19:24:23;2024-03-12T19:24:23+01:00;5.301
12.03.2024;19:19:23;2024-03-12T19:19:23+01:00;5.301
12.03.2024;19:14:23;2024-03-12T19:14:23+01:00;5.301
12.03.2024;19:09:23;2024-03-12T19:09:23+01:00;5.301
12.03.2024;19:04:23;2024-03-12T19:04:23+01:00;5.301
12.03.2024;18:59:23;2024-03-12T18:59:23+01:00;5.301
12.03.2024;18:54:23;2024-03-12T18:54:23+01:00;5.301
12.03.2024;18:49:23;2024-03-12T18:49:23+01:00;5.301
12.03.2024;18:44:23;2024-03-12T18:44:23+01:00;5.301
12.03.2024;18:39:23;2024-03-12T18:39:23+01:00;5.301
12.03.2024;18:34:23;2024-03-12T18:34:23+01:00;5.301
12.03.2024;18:29:23;2024-03-12T18:29:23+01:00;5.301
12.03.2024;18:24:23;2024-03-12T18:24:23+01:00;5.301
12.03.2024;18:19:23;2024-03-12T18:19:23+01:00;5.301
12.03.2024;18:14:23;2024-03-12T18:14:23+01:00;5.301
12.03.2024;18:09:23;2024-03-12T18:09:23+01:00;5.301
12.03.2024;18:04:23;2024-03-12T18:04:23+01:00;5.301
12.03.2024;17:59:23;2024-03-12T17:59:23+01:00;5.301
12.03.2024;17:54:23;2024-03-12T17:54:23+01:00;5.301
12.03.2024;17:49:23;2024-03-12T17:49:23+01:00;5.301
12.03.2024;17:44:23;2024-03-12T17:44:23+01:00;5.301
12.03.2024;17:39:23;2024-03-12T17:39:23+01:00;5.301
12.03.2024;17:34:23;2024-03-12T17:34:23+01:00;5.301
12.03.2024;17:29:23;2024-03-12T17:29:23+01:00;5.301
12.03.2024;17:24:23;2024-03-12T17:24:23+01:00;5.301
12.03.2024;17:19:23;2024-03-12T17:19:23+01:00;5.301
12.03.2024;17:14:23;2024-03-12T17:14:23+01:00;5.301
12.03.2024;17:09:23;2024-03-12T17:09:23+01:00;5.301
12.03.2024;17:04:23;2024-03-12T17:04:23+01:00;5.301
12.03.2024;16:59:23;2024-03-12T16:59:23+01:00;5.301
12.03.2024;16:54:23;2024-03-12T16:54:23+01:00;5.301
12.03.2024;16:49:23;2024-03-12T16:49:23+01:00;5.301
12.03.2024;16:44:23;2024-03-12T16:44:23+01:00;5.301
12.03.2024;16:39:23;2024-03-12T16:39:23+01:00;5.301
12.03.2024;16:34:23;2024-03-12T16:34:23+01:00;5.301
12.03.2024;16:29:23;2024-03-12T16:29:23+01:00;5.301
12.03.2024;16:24:23;2024-03-12T16:24:23+01:00;5.301
12.03.2024;16:19:23;2024-03-12T16:19:23+01:00;5.301
12.03.2024;16:14:23;2024-03-12T16:14:23+01:00;5.301
12.03.2024;16:09:23;2024-03-12T16:09:23+01:00;5.301
12.03.2024;16:04:23;2024-03-12T16:04:23+01:00;5.301
12.03.2024;15:59:23;2024-03-12T15:59:23+01:00;5.301
12.03.2024;15:54:23;2024-03-12T15:54:23+01:00;5.301
12.03.2024;15:49:23;2024-03-12T15:49:23+01:00;5.301
12.03.2024;15:44:23;2024-03-12T15:44:23+01:00;5.301
12.03.2024;15:39:23;2024-03-12T15:39:23+01:00;5.301
12.03.2024;15:34:23;2024-03-12T15:34:23+01:00;5.301
12.03.2024;15:29:23;2024-03-12T15:29:23+01:00;5.301
12.03.2024;15:24:23;2024-03-12T15:24:23+01:00;5.301
12.03.2024;15:19:23;2024-03-12T15:19:23+01:00;5.301
12.03.2024;15:14:23;2024-03-12T15:14:23+01:00;5.301
12.03.2024;15:09:23;2024-03-12T15:09:23+01:00;5.301
12.03.2024;15:04:23;2024-03-12T15:04:23+01:00;5.301
12.03.2024;14:59:23;2024-03-12T14:59:23+01:00;5.301
12.03.2024;14:54:23;2024-03-12T14:54:23+01:00;5.301
12.03.2024;14:49:23;2024-03-12T14:49:23+01:00;5.301
12.03.2024;14:44:23;2024-03-12T14:44:23+01:00;5.301
12.03.2024;14:39:23;2024-03-12T14:39:23+01:00;5.301
12.03.2024;14:34:23;2024-03-12T14:34:23+01:00;5.301
12.03.2024;14:29:23;2024-03-12T14:29:23+01:00;5.301
12.03.2024;14:24:23;2024-03-12T14:24:23+01:00;5.301
12.03.2024;14:19:23;2024-03-12T14:19:23+01:00;5.301
12.03.2024;14:14:23;2024-03-12T14:14:23+01:00;5.301
12.03.2024;14:09:23;2024-03-12T14:09:23+01:00;5.301
12.03.2024;14:04:23;2024-03-12T14:04:23+01:00;5.301
12.03.2024;13:59:23;2024-03-12T13:59:23+01:00;5.301
12.03.2024;13:54:23;2024-03-12T13:54:23+01:00;5.301
12.03.2024;13:49:23;2024-03-12T13:49:23+01:00;5.301
12.03.2024;13:44:23;2024-03-12T13:44:23+01:00;5.301
12.03.2024;13:39:23;2024-03-12T13:39:23+01:00;5.301
12.03.2024;13:34:23;2024-03-12T13:34:23+01:00;5.301
12.03.2024;13:29:23;2024-03-12T13:29:23+01:00;5.301
12.03.2024;13:24:23;2024-03-12T13:24:23+01:00;5.301
12.03.2024;13:19:23;2024-03-12T13:19:23+01:00;5.301
12.03.2024;13:14:23;2024-03-12T13:14:23+01:00;5.301
12.03.2024;13:09:23;2024-03-12T13:09:23+01:00;5.301
12.03.2024;13:04:23;2024-03-12T13:04:23+01:00;5.301
12.03.2024;12:59:23;2024-03-12T12:59:23+01:00;5.301
12.03.2024;12:54:23;2024-03-12T12:54:23+01:00;5.301
12.03.2024;12:49:23;2024-03-12T12:49:23+01:00;5.301
12.03.2024;12:44:23;2024-03-12T12:44:23+01:00;5.301
12.03.2024;12:39:23;2024-03-12T12:39:23+01:00;5.301
12.03.2024;12:34:23;2024-03-12T12:34:23+01:00;5.301
12.03.2024;12:29:23;2024-03-12T12:29:23+01:00;5.301
12.03.2024;12:24:23;2024-03-12T12:24:23+01:00;5.301
12.03.2024;12:19:23;2024-03-12T12:19:23+01:00;5.264
12.03.2024;12:14:23;2024-03-12T12:14:23+01:00;5.264
12.03.2024;12:09:23;2024-03-12T12:09:23+01:00;5.264
12.03.2024;12:04:23;2024-03-12T12:04:23+01:00;5.264
12.03.2024;11:59:23;2024-03-12T11:59:23+01:00;5.264
12.03.2024;11:54:23;2024-03-12T11:54:23+01:00;5.264
12.03.2024;11:49:23;2024-03-12T11:49:23+01:00;5.264
12.03.2024;11:44:23;2024-03-12T11:44:23+01:00;5.264
12.03.2024;11:39:23;2024-03-12T11:39:23+01:00;5.264
12.03.2024;11:34:23;2024-03-12T11:34:23+01:00;5.264
12.03.2024;11:29:23;2024-03-12T11:29:23+01:00;5.264
12.03.2024;11:24:23;2024-03-12T11:24:23+01:00;5.264
12.03.2024;11:19:23;2024-03-12T11:19:23+01:00;5.264
12.03.2024;11:14:23;2024-03-12T11:14:23+01:00;5.264
12.03.2024;11:09:23;2024-03-12T11:09:23+01:00;5.264
12.03.2024;11:04:23;2024-03-12T11:04:23+01:00;5.264
12.03.2024;10:59:23;2024-03-12T10:59:23+01:00;5.264
12.03.2024;10:54:23;2024-03-12T10:54:23+01:00;5.264
12.03.2024;10:49:23;2024-03-12T10:49:23+01:00;5.264
12.03.2024;10:44:23;2024-03-12T10:44:23+01:00;5.264
12.03.2024;10:39:23;2024-03-12T10:39:23+01:00;5.264
12.03.2024;10:34:22;2024-03-12T10:34:22+01:00;5.264
12.03.2024;10:29:22;2024-03-12T10:29:22+01:00;5.264
12.03.2024;10:24:23;2024-03-12T10:24:23+01:00;5.264
12.03.2024;10:19:22;2024-03-12T10:19:22+01:00;5.264
12.03.2024;10:14:22;2024-03-12T10:14:22+01:00;5.264
12.03.2024;10:09:22;2024-03-12T10:09:22+01:00;5.264
12.03.2024;10:04:22;2024-03-12T10:04:22+01:00;5.264
12.03.2024;09:59:22;2024-03-12T09:59:22+01:00;5.264
12.03.2024;09:54:22;2024-03-12T09:54:22+01:00;5.264
12.03.2024;09:49:22;2024-03-12T09:49:22+01:00;5.264
12.03.2024;09:44:22;2024-03-12T09:44:22+01:00;5.264
12.03.2024;09:39:22;2024-03-12T09:39:22+01:00;5.264
12.03.2024;09:34:22;2024-03-12T09:34:22+01:00;5.264
12.03.2024;09:29:22;2024-03-12T09:29:22+01:00;5.264
12.03.2024;09:24:22;2024-03-12T09:24:22+01:00;5.264
12.03.2024;09:19:22;2024-03-12T09:19:22+01:00;5.264
12.03.2024;09:14:22;2024-03-12T09:14:22+01:00;5.264
12.03.2024;09:09:22;2024-03-12T09:09:22+01:00;5.264
12.03.2024;09:04:22;2024-03-12T09:04:22+01:00;5.264
12.03.2024;08:59:22;2024-03-12T08:59:22+01:00;5.264
12.03.2024;08:54:22;2024-03-12T08:54:22+01:00;5.264
12.03.2024;08:49:22;2024-03-12T08:49:22+01:00;5.264
12.03.2024;08:44:22;2024-03-12T08:44:22+01:00;5.264
12.03.2024;08:39:22;2024-03-12T08:39:22+01:00;5.264
12.03.2024;08:34:22;2024-03-12T08:34:22+01:00;5.264
12.03.2024;08:29:22;2024-03-12T08:29:22+01:00;5.264
12.03.2024;08:24:22;2024-03-12T08:24:22+01:00;5.264
12.03.2024;08:19:22;2024-03-12T08:19:22+01:00;5.264
12.03.2024;08:14:22;2024-03-12T08:14:22+01:00;5.264
12.03.2024;08:09:22;2024-03-12T08:09:22+01:00;5.264
12.03.2024;08:04:22;2024-03-12T08:04:22+01:00;5.264
12.03.2024;07:59:22;2024-03-12T07:59:22+01:00;5.264
12.03.2024;07:54:22;2024-03-12T07:54:22+01:00;5.264
12.03.2024;07:49:22;2024-03-12T07:49:22+01:00;5.264
12.03.2024;07:44:22;2024-03-12T07:44:22+01:00;5.264
12.03.2024;07:39:22;2024-03-12T07:39:22+01:00;5.264
12.03.2024;07:34:22;2024-03-12T07:34:22+01:00;5.264
12.03.2024;07:29:22;2024-03-12T07:29:22+01:00;5.264
12.03.2024;07:24:22;2024-03-12T07:24:22+01:00;5.264
12.03.2024;07:19:22;2024-03-12T07:19:22+01:00;5.264
12.03.2024;07:14:22;2024-03-12T07:14:22+01:00;5.264
12.03.2024;07:09:22;2024-03-12T07:09:22+01:00;5.264
12.03.2024;07:04:22;2024-03-12T07:04:22+01:00;5.264
12.03.2024;06:59:22;2024-03-12T06:59:22+01:00;5.264
12.03.2024;06:54:22;2024-03-12T06:54:22+01:00;5.264
12.03.2024;06:49:22;2024-03-12T06:49:22+01:00;5.264
12.03.2024;06:44:22;2024-03-12T06:44:22+01:00;5.264
12.03.2024;06:39:22;2024-03-12T06:39:22+01:00;5.264
12.03.2024;06:34:22;2024-03-12T06:34:22+01:00;5.264
12.03.2024;06:29:22;2024-03-12T06:29:22+01:00;5.264
12.03.2024;06:24:22;2024-03-12T06:24:22+01:00;5.264
12.03.2024;06:19:22;2024-03-12T06:19:22+01:00;5.264
12.03.2024;06:14:22;2024-03-12T06:14:22+01:00;5.264
12.03.2024;06:09:22;2024-03-12T06:09:22+01:00;5.264
12.03.2024;06:04:22;2024-03-12T06:04:22+01:00;5.264
12.03.2024;05:59:22;2024-03-12T05:59:22+01:00;5.264
12.03.2024;05:54:22;2024-03-12T05:54:22+01:00;5.264
12.03.2024;05:49:22;2024-03-12T05:49:22+01:00;5.264
12.03.2024;05:44:22;2024-03-12T05:44:22+01:00;5.264
12.03.2024;05:39:22;2024-03-12T05:39:22+01:00;5.264
12.03.2024;05:34:22;2024-03-12T05:34:22+01:00;5.264
12.03.2024;05:29:22;2024-03-12T05:29:22+01:00;5.264
12.03.2024;05:24:22;2024-03-12T05:24:22+01:00;5.264
12.03.2024;05:19:22;2024-03-12T05:19:22+01:00;5.264
12.03.2024;05:14:22;2024-03-12T05:14:22+01:00;5.264
12.03.2024;05:09:22;2024-03-12T05:09:22+01:00;5.264
12.03.2024;05:04:22;2024-03-12T05:04:22+01:00;5.264
12.03.2024;04:59:22;2024-03-12T04:59:22+01:00;5.264
12.03.2024;04:54:22;2024-03-12T04:54:22+01:00;5.264
12.03.2024;04:49:22;2024-03-12T04:49:22+01:00;5.264
12.03.2024;04:44:22;2024-03-12T04:44:22+01:00;5.264
12.03.2024;04:39:22;2024-03-12T04:39:22+01:00;5.264
12.03.2024;04:34:22;2024-03-12T04:34:22+01:00;5.264
12.03.2024;04:29:22;2024-03-12T04:29:22+01:00;5.264
12.03.2024;04:24:22;2024-03-12T04:24:22+01:00;5.264
12.03.2024;04:19:22;2024-03-12T04:19:22+01:00;5.264
12.03.2024;04:14:22;2024-03-12T04:14:22+01:00;5.264
12.03.2024;04:09:22;2024-03-12T04:09:22+01:00;5.264
12.03.2024;04:04:22;2024-03-12T04:04:22+01:00;5.264
12.03.2024;03:59:22;2024-03-12T03:59:22+01:00;5.264
12.03.2024;03:54:22;2024-03-12T03:54:22+01:00;5.264
12.03.2024;03:49:22;2024-03-12T03:49:22+01:00;5.264
12.03.2024;03:44:22;2024-03-12T03:44:22+01:00;5.264
12.03.2024;03:39:22;2024-03-12T03:39:22+01:00;5.264
12.03.2024;03:34:22;2024-03-12T03:34:22+01:00;5.264
12.03.2024;03:29:22;2024-03-12T03:29:22+01:00;5.264
12.03.2024;03:24:22;2024-03-12T03:24:22+01:00;5.264
12.03.2024;03:19:22;2024-03-12T03:19:22+01:00;5.264
12.03.2024;03:14:22;2024-03-12T03:14:22+01:00;5.264
12.03.2024;03:09:22;2024-03-12T03:09:22+01:00;5.264
12.03.2024;03:04:22;2024-03-12T03:04:22+01:00;5.264
12.03.2024;02:59:22;2024-03-12T02:59:22+01:00;5.264
12.03.2024;02:54:22;2024-03-12T02:54:22+01:00;5.264
12.03.2024;02:49:22;2024-03-12T02:49:22+01:00;5.264
12.03.2024;02:44:22;2024-03-12T02:44:22+01:00;5.264
12.03.2024;02:39:22;2024-03-12T02:39:22+01:00;5.264
12.03.2024;02:34:22;2024-03-12T02:34:22+01:00;5.264
12.03.2024;02:29:22;2024-03-12T02:29:22+01:00;5.264
12.03.2024;02:24:22;2024-03-12T02:24:22+01:00;5.264
12.03.2024;02:19:22;2024-03-12T02:19:22+01:00;5.264
12.03.2024;02:14:22;2024-03-12T02:14:22+01:00;5.264
12.03.2024;02:09:22;2024-03-12T02:09:22+01:00;5.264
12.03.2024;02:04:22;2024-03-12T02:04:22+01:00;5.264
12.03.2024;01:59:22;2024-03-12T01:59:22+01:00;5.264
12.03.2024;01:54:22;2024-03-12T01:54:22+01:00;5.264
12.03.2024;01:49:22;2024-03-12T01:49:22+01:00;5.264
12.03.2024;01:44:22;2024-03-12T01:44:22+01:00;5.264
12.03.2024;01:39:22;2024-03-12T01:39:22+01:00;5.264
12.03.2024;01:34:22;2024-03-12T01:34:22+01:00;5.264
12.03.2024;01:29:22;2024-03-12T01:29:22+01:00;5.264
12.03.2024;01:24:22;2024-03-12T01:24:22+01:00;5.264
12.03.2024;01:19:22;2024-03-12T01:19:22+01:00;5.264
12.03.2024;01:14:22;2024-03-12T01:14:22+01:00;5.264
12.03.2024;01:09:22;2024-03-12T01:09:22+01:00;5.264
12.03.2024;01:04:22;2024-03-12T01:04:22+01:00;5.264
12.03.2024;00:59:22;2024-03-12T00:59:22+01:00;5.264
12.03.2024;00:54:22;2024-03-12T00:54:22+01:00;5.264
12.03.2024;00:49:22;2024-03-12T00:49:22+01:00;5.264
12.03.2024;00:44:22;2024-03-12T00:44:22+01:00;5.264
12.03.2024;00:39:22;2024-03-12T00:39:22+01:00;5.264
12.03.2024;00:34:22;2024-03-12T00:34:22+01:00;5.264
12.03.2024;00:29:22;2024-03-12T00:29:22+01:00;5.264
12.03.2024;00:24:22;2024-03-12T00:24:22+01:00;5.264
12.03.2024;00:19:22;2024-03-12T00:19:22+01:00;5.264
12.03.2024;00:14:22;2024-03-12T00:14:22+01:00;5.264
12.03.2024;00:09:22;2024-03-12T00:09:22+01:00;5.264
12.03.2024;00:04:22;2024-03-12T00:04:22+01:00;5.264
11.03.2024;23:59:22;2024-03-11T23:59:22+01:00;5.264
11.03.2024;23:54:22;2024-03-11T23:54:22+01:00;5.264
11.03.2024;23:49:22;2024-03-11T23:49:22+01:00;5.264
11.03.2024;23:44:22;2024-03-11T23:44:22+01:00;5.264
11.03.2024;23:39:22;2024-03-11T23:39:22+01:00;5.264
11.03.2024;23:34:22;2024-03-11T23:34:22+01:00;5.264
11.03.2024;23:29:22;2024-03-11T23:29:22+01:00;5.264
11.03.2024;23:24:22;2024-03-11T23:24:22+01:00;5.264
11.03.2024;23:19:22;2024-03-11T23:19:22+01:00;5.264
11.03.2024;23:14:22;2024-03-11T23:14:22+01:00;5.264
11.03.2024;23:09:22;2024-03-11T23:09:22+01:00;5.264
11.03.2024;23:04:22;2024-03-11T23:04:22+01:00;5.264
11.03.2024;22:59:22;2024-03-11T22:59:22+01:00;5.264
11.03.2024;22:54:22;2024-03-11T22:54:22+01:00;5.264
11.03.2024;22:49:22;2024-03-11T22:49:22+01:00;5.264
11.03.2024;22:44:22;2024-03-11T22:44:22+01:00;5.264
11.03.2024;22:39:22;2024-03-11T22:39:22+01:00;5.264
11.03.2024;22:34:22;2024-03-11T22:34:22+01:00;5.264
11.03.2024;22:29:22;2024-03-11T22:29:22+01:00;5.264
11.03.2024;22:24:22;2024-03-11T22:24:22+01:00;5.264
11.03.2024;22:19:22;2024-03-11T22:19:22+01:00;5.264
11.03.2024;22:14:22;2024-03-11T22:14:22+01:00;5.264
11.03.2024;22:09:22;2024-03-11T22:09:22+01:00;5.264
11.03.2024;22:04:22;2024-03-11T22:04:22+01:00;5.264
11.03.2024;21:59:22;2024-03-11T21:59:22+01:00;5.264
11.03.2024;21:54:22;2024-03-11T21:54:22+01:00;5.264
11.03.2024;21:49:22;2024-03-11T21:49:22+01:00;5.264
11.03.2024;21:44:22;2024-03-11T21:44:22+01:00;5.264
11.03.2024;21:39:22;2024-03-11T21:39:22+01:00;5.264
11.03.2024;21:34:21;2024-03-11T21:34:21+01:00;5.264
11.03.2024;21:29:22;2024-03-11T21:29:22+01:00;5.264
11.03.2024;21:24:21;2024-03-11T21:24:21+01:00;5.264
11.03.2024;21:19:22;2024-03-11T21:19:22+01:00;5.264
11.03.2024;21:14:22;2024-03-11T21:14:22+01:00;5.264
11.03.2024;21:04:21;2024-03-11T21:04:21+01:00;5.264
11.03.2024;20:59:21;2024-03-11T20:59:21+01:00;5.264
11.03.2024;20:54:21;2024-03-11T20:54:21+01:00;5.264
11.03.2024;20:49:21;2024-03-11T20:49:21+01:00;5.264
11.03.2024;20:44:21;2024-03-11T20:44:21+01:00;5.264
11.03.2024;20:39:21;2024-03-11T20:39:21+01:00;5.264
11.03.2024;20:34:21;2024-03-11T20:34:21+01:00;5.264
11.03.2024;20:29:21;2024-03-11T20:29:21+01:00;5.264
11.03.2024;20:24:21;2024-03-11T20:24:21+01:00;5.264
11.03.2024;20:19:21;2024-03-11T20:19:21+01:00;5.264
11.03.2024;20:14:21;2024-03-11T20:14:21+01:00;5.264
11.03.2024;20:09:21;2024-03-11T20:09:21+01:00;5.264
11.03.2024;20:04:21;2024-03-11T20:04:21+01:00;5.264
11.03.2024;19:59:21;2024-03-11T19:59:21+01:00;5.264
11.03.2024;19:54:21;2024-03-11T19:54:21+01:00;5.264
11.03.2024;19:49:21;2024-03-11T19:49:21+01:00;5.264
11.03.2024;19:44:21;2024-03-11T19:44:21+01:00;5.264
11.03.2024;19:39:21;2024-03-11T19:39:21+01:00;5.264
11.03.2024;19:34:21;2024-03-11T19:34:21+01:00;5.264
11.03.2024;19:29:21;2024-03-11T19:29:21+01:00;5.264
11.03.2024;19:24:21;2024-03-11T19:24:21+01:00;5.264
11.03.2024;19:19:21;2024-03-11T19:19:21+01:00;5.264
11.03.2024;19:14:21;2024-03-11T19:14:21+01:00;5.264
11.03.2024;19:09:21;2024-03-11T19:09:21+01:00;5.264
11.03.2024;19:04:21;2024-03-11T19:04:21+01:00;5.264
11.03.2024;18:59:21;2024-03-11T18:59:21+01:00;5.264
11.03.2024;18:54:21;2024-03-11T18:54:21+01:00;5.264
11.03.2024;18:49:21;2024-03-11T18:49:21+01:00;5.264
11.03.2024;18:44:21;2024-03-11T18:44:21+01:00;5.264
11.03.2024;18:39:21;2024-03-11T18:39:21+01:00;5.264
11.03.2024;18:34:21;2024-03-11T18:34:21+01:00;5.264
11.03.2024;18:29:21;2024-03-11T18:29:21+01:00;5.264
11.03.2024;18:24:21;2024-03-11T18:24:21+01:00;5.264
11.03.2024;18:19:21;2024-03-11T18:19:21+01:00;5.264
11.03.2024;18:14:21;2024-03-11T18:14:21+01:00;5.264
11.03.2024;18:09:21;2024-03-11T18:09:21+01:00;5.264
11.03.2024;18:04:21;2024-03-11T18:04:21+01:00;5.264
11.03.2024;17:59:21;2024-03-11T17:59:21+01:00;5.264
11.03.2024;17:54:21;2024-03-11T17:54:21+01:00;5.264
11.03.2024;17:49:21;2024-03-11T17:49:21+01:00;5.264
11.03.2024;17:44:21;2024-03-11T17:44:21+01:00;5.264
11.03.2024;17:39:21;2024-03-11T17:39:21+01:00;5.264
11.03.2024;17:34:21;2024-03-11T17:34:21+01:00;5.264
11.03.2024;17:29:21;2024-03-11T17:29:21+01:00;5.264
11.03.2024;17:24:21;2024-03-11T17:24:21+01:00;5.264
11.03.2024;17:19:21;2024-03-11T17:19:21+01:00;5.264
11.03.2024;17:14:21;2024-03-11T17:14:21+01:00;5.264
11.03.2024;17:09:21;2024-03-11T17:09:21+01:00;5.264
11.03.2024;17:04:21;2024-03-11T17:04:21+01:00;5.264
11.03.2024;16:59:21;2024-03-11T16:59:21+01:00;5.264
11.03.2024;16:54:21;2024-03-11T16:54:21+01:00;5.264
11.03.2024;16:49:21;2024-03-11T16:49:21+01:00;5.264
11.03.2024;16:44:21;2024-03-11T16:44:21+01:00;5.264
11.03.2024;16:39:21;2024-03-11T16:39:21+01:00;5.264
11.03.2024;16:34:21;2024-03-11T16:34:21+01:00;5.264
11.03.2024;16:29:21;2024-03-11T16:29:21+01:00;5.264
11.03.2024;16:24:21;2024-03-11T16:24:21+01:00;5.264
11.03.2024;16:19:21;2024-03-11T16:19:21+01:00;5.264
11.03.2024;16:14:21;2024-03-11T16:14:21+01:00;5.264
11.03.2024;16:09:21;2024-03-11T16:09:21+01:00;5.264
11.03.2024;16:04:21;2024-03-11T16:04:21+01:00;5.264
11.03.2024;15:59:21;2024-03-11T15:59:21+01:00;5.264
11.03.2024;15:54:21;2024-03-11T15:54:21+01:00;5.264
11.03.2024;15:49:21;2024-03-11T15:49:21+01:00;5.264
11.03.2024;15:44:21;2024-03-11T15:44:21+01:00;5.264
11.03.2024;15:39:21;2024-03-11T15:39:21+01:00;5.264
11.03.2024;15:34:21;2024-03-11T15:34:21+01:00;5.264
11.03.2024;15:29:21;2024-03-11T15:29:21+01:00;5.264
11.03.2024;15:24:21;2024-03-11T15:24:21+01:00;5.264
11.03.2024;15:19:21;2024-03-11T15:19:21+01:00;5.264
11.03.2024;15:14:21;2024-03-11T15:14:21+01:00;5.264
11.03.2024;15:09:21;2024-03-11T15:09:21+01:00;5.264
11.03.2024;15:04:21;2024-03-11T15:04:21+01:00;5.264
11.03.2024;14:59:21;2024-03-11T14:59:21+01:00;5.264
11.03.2024;14:54:21;2024-03-11T14:54:21+01:00;5.264
11.03.2024;14:49:21;2024-03-11T14:49:21+01:00;5.264
11.03.2024;14:44:21;2024-03-11T14:44:21+01:00;5.264
11.03.2024;14:39:21;2024-03-11T14:39:21+01:00;5.264
11.03.2024;14:34:21;2024-03-11T14:34:21+01:00;5.264
11.03.2024;14:29:21;2024-03-11T14:29:21+01:00;5.264
11.03.2024;14:24:21;2024-03-11T14:24:21+01:00;5.264
11.03.2024;14:19:21;2024-03-11T14:19:21+01:00;5.264
11.03.2024;14:14:21;2024-03-11T14:14:21+01:00;5.264
11.03.2024;14:09:21;2024-03-11T14:09:21+01:00;5.264
11.03.2024;14:04:21;2024-03-11T14:04:21+01:00;5.264
11.03.2024;13:59:21;2024-03-11T13:59:21+01:00;5.264
11.03.2024;13:54:21;2024-03-11T13:54:21+01:00;5.264
11.03.2024;13:49:21;2024-03-11T13:49:21+01:00;5.264
11.03.2024;13:44:21;2024-03-11T13:44:21+01:00;5.264
11.03.2024;13:39:21;2024-03-11T13:39:21+01:00;5.264
11.03.2024;13:34:21;2024-03-11T13:34:21+01:00;5.264
11.03.2024;13:29:21;2024-03-11T13:29:21+01:00;5.264
11.03.2024;13:24:21;2024-03-11T13:24:21+01:00;5.264
11.03.2024;13:19:21;2024-03-11T13:19:21+01:00;5.264
11.03.2024;13:14:21;2024-03-11T13:14:21+01:00;5.264
11.03.2024;13:09:21;2024-03-11T13:09:21+01:00;5.264
11.03.2024;13:04:21;2024-03-11T13:04:21+01:00;5.264
11.03.2024;12:59:21;2024-03-11T12:59:21+01:00;5.264
11.03.2024;12:54:21;2024-03-11T12:54:21+01:00;5.264
11.03.2024;12:49:21;2024-03-11T12:49:21+01:00;5.264
11.03.2024;12:44:21;2024-03-11T12:44:21+01:00;5.264
11.03.2024;12:39:21;2024-03-11T12:39:21+01:00;5.264
11.03.2024;12:34:21;2024-03-11T12:34:21+01:00;5.264
11.03.2024;12:29:21;2024-03-11T12:29:21+01:00;5.264
11.03.2024;12:24:21;2024-03-11T12:24:21+01:00;5.264
11.03.2024;12:19:21;2024-03-11T12:19:21+01:00;5.264
11.03.2024;12:14:21;2024-03-11T12:14:21+01:00;5.264
11.03.2024;12:09:21;2024-03-11T12:09:21+01:00;5.264
11.03.2024;12:04:21;2024-03-11T12:04:21+01:00;5.264
11.03.2024;11:59:21;2024-03-11T11:59:21+01:00;5.264
11.03.2024;11:54:21;2024-03-11T11:54:21+01:00;5.264
11.03.2024;11:49:21;2024-03-11T11:49:21+01:00;5.264
11.03.2024;11:44:21;2024-03-11T11:44:21+01:00;5.264
11.03.2024;11:39:21;2024-03-11T11:39:21+01:00;5.264
11.03.2024;11:34:21;2024-03-11T11:34:21+01:00;5.264
11.03.2024;11:29:21;2024-03-11T11:29:21+01:00;5.264
11.03.2024;11:24:21;2024-03-11T11:24:21+01:00;5.264
